time_s,revolutions,thrust,torque,torque_abs,efficiency
0.00394068,0.0591102,0.34501954,-0.030552654,0.030552654,0.17972764
0.0039548,0.059322,0.34465835,-0.030513902,0.030513902,0.17976751
0.00396893,0.05953395,0.34432756,-0.030479509,0.030479509,0.17979762
0.00398305,0.05974575,0.34397587,-0.030441048,0.030441048,0.17984092
0.00399718,0.0599577,0.34358747,-0.030403317,0.030403317,0.17986078
0.0040113,0.0601695,0.34327336,-0.030369146,0.030369146,0.17989855
0.00402542,0.0603813,0.34294544,-0.030334185,0.030334185,0.17993383
0.00403955,0.06059325,0.34264871,-0.030299245,0.030299245,0.17998547
0.00405367,0.06080505,0.34230148,-0.030263055,0.030263055,0.18001809
0.0040678,0.061017,0.34195425,-0.030225495,0.030225495,0.18005895
0.00408192,0.0612288,0.3415982,-0.030188356,0.030188356,0.18009276
0.00409605,0.06144075,0.34126835,-0.030152157,0.030152157,0.18013485
0.00411017,0.06165255,0.34094578,-0.030121339,0.030121339,0.18014872
0.00412429,0.06186435,0.34057311,-0.030082582,0.030082582,0.18018365
0.00413842,0.0620763,0.34027304,-0.030048236,0.030048236,0.18023067
0.00415254,0.0622881,0.33989635,-0.03000938,0.03000938,0.18026425
0.00416667,0.06250005,0.33962346,-0.029976594,0.029976594,0.18031652
0.00418079,0.06271185,0.33932955,-0.029942619,0.029942619,0.1803649
0.00419492,0.0629238,0.33903775,-0.029909655,0.029909655,0.18040841
0.00420904,0.0631356,0.33867054,-0.029872131,0.029872131,0.18043939
0.00422316,0.0633474,0.33839683,-0.029841408,0.029841408,0.18047918
0.00423729,0.06355935,0.33812751,-0.029809465,0.029809465,0.18052878
0.00425141,0.06377115,0.33787299,-0.029778933,0.029778933,0.18057785
0.00426554,0.0639831,0.33755606,-0.029744081,0.029744081,0.18061985
0.00427966,0.0641949,0.33727322,-0.02971352,0.02971352,0.18065413
0.00429379,0.06440685,0.33693507,-0.02967821,0.02967821,0.18068773
0.00430791,0.06461865,0.33666662,-0.0296463,0.0296463,0.18073809
0.00432203,0.06483045,0.33636987,-0.029613521,0.029613521,0.18077866
0.00433616,0.0650424,0.33614041,-0.029585582,0.029585582,0.18082594
